time, Susceptible, Exposed, Infected, Hospitalized, Recovered, Death
7880,1.6738698479600448e-26,1.1323069009090841e-27,1.3306765583639313e-27,1.4282242764451338e-27,144153558.74125814,61986030.25874082
7881,1.6572985364652403e-26,1.1210970625900841e-27,1.3175028604361284e-27,1.414084856108327e-27,144153558.74125814,61986030.25874082
7882,1.6408912809542344e-26,1.1099982016704422e-27,1.3044595821178108e-27,1.4000854160328546e-27,144153558.74125814,61986030.25874082
7883,1.6246464572727875e-26,1.0990092194739047e-27,1.2915454322548444e-27,1.3862245704141294e-27,144153558.74125814,61986030.25874082
7884,1.608562457345787e-26,1.088129028201113e-27,1.2787591324755214e-27,1.3725009471670294e-27,144153558.74125814,61986030.25874082
7885,1.5926376890180637e-26,1.077356550821922e-27,1.2660994170640137e-27,1.3589131877900758e-27,144153558.74125814,61986030.25874082
7886,1.576870575896785e-26,1.066690720968785e-27,1.25356503283508e-27,1.345459947230954e-27,144153558.74125814,61986030.25874082
7887,1.561259557195407e-26,1.056130482831194e-27,1.2411547390100126e-27,1.3321398937533676e-27,144153558.74125814,61986030.25874082
7888,1.5458030875791725e-26,1.0456747910511653e-27,1.2288673070938134e-27,1.3189517088052093e-27,144153558.74125814,61986030.25874082
7889,1.5304996370121388e-26,1.0353226106197588e-27,1.2167015207535846e-27,1.3058940868880377e-27,144153558.74125814,61986030.25874082
7890,1.5153476906057187e-26,1.0250729167746232e-27,1.2046561756981241e-27,1.2929657354278461e-27,144153558.74125814,61986030.25874082
7891,1.500345748468722e-26,1.0149246948985545e-27,1.1927300795587126e-27,1.2801653746471104e-27,144153558.74125814,61986030.25874082
7892,1.4854923255588816e-26,1.0048769404190588e-27,1.1809220517710814e-27,1.267491737438104e-27,144153558.74125814,61986030.25874082
7893,1.4707859515358488e-26,9.949286587089101e-28,1.1692309234585478e-27,1.2549435692374668e-27,144153558.74125814,61986030.25874082
7894,1.456225170615644e-26,9.85078864987692e-28,1.1576555373163082e-27,1.2425196279020158e-27,144153558.74125814,61986030.25874082
7895,1.441808541426549e-26,9.753265842243138e-28,1.1461947474968767e-27,1.2302186835857858e-27,144153558.74125814,61986030.25874082
7896,1.4275346368664262e-26,9.65670851040493e-28,1.1348474194966577e-27,1.2180395186182865e-27,144153558.74125814,61986030.25874082
7897,1.4134020439614486e-26,9.561107096151922e-28,1.1236124300436408e-27,1.2059809273839655e-27,144153558.74125814,61986030.25874082
7898,1.3994093637262303e-26,9.466452135900018e-28,1.1124886669862087e-27,1.1940417162028642e-27,144153558.74125814,61986030.25874082
7899,1.3855552110253406e-26,9.372734259754608e-28,1.1014750291830453e-27,1.1822207032124559e-27,144153558.74125814,61986030.25874082
7900,1.3718382144361896e-26,9.279944190583036e-28,1.0905704263941332e-27,1.1705167182506526e-27,144153558.74125814,61986030.25874082
7901,1.3582570161132713e-26,9.188072743096265e-28,1.0797737791728313e-27,1.1589286027399712e-27,144153558.74125814,61986030.25874082
7902,1.3448102716537498e-26,9.097110822939612e-28,1.0690840187590203e-27,1.1474552095728455e-27,144153558.74125814,61986030.25874082
7903,1.3314966499643776e-26,9.00704942579251e-28,1.058500086973306e-27,1.1360954029980744e-27,144153558.74125814,61986030.25874082
7904,1.3183148331297302e-26,8.917879636477163e-28,1.0480209361122703e-27,1.1248480585083934e-27,144153558.74125814,61986030.25874082
7905,1.305263516281746e-26,8.82959262807604e-28,1.0376455288447588e-27,1.1137120627291604e-27,144153558.74125814,61986030.25874082
7906,1.2923414074705567e-26,8.742179661058087e-28,1.0273728381091956e-27,1.1026863133081417e-27,144153558.74125814,61986030.25874082
7907,1.2795472275365981e-26,8.655632082413611e-28,1.0172018470119146e-27,1.0917697188063911e-27,144153558.74125814,61986030.25874082
7908,1.2668797099839859e-26,8.569941324797716e-28,1.0071315487264965e-27,1.0809611985902078e-27,144153558.74125814,61986030.25874082
7909,1.2543376008551445e-26,8.48509890568222e-28,9.971609463941042e-28,1.0702596827241647e-27,144153558.74125814,61986030.25874082
7910,1.2419196586066785e-26,8.401096426515965e-28,9.872890530248026e-28,1.0596641118651955e-27,144153558.74125814,61986030.25874082
7911,1.2296246539864724e-26,8.317925571893456e-28,9.77514891399857e-28,1.0491734371577301e-27,144153558.74125814,61986030.25874082
7912,1.2174513699120062e-26,8.235578108731712e-28,9.678374939749984e-28,1.0387866201298685e-27,144153558.74125814,61986030.25874082
7913,1.2053986013498774e-26,8.154045885455268e-28,9.58255902784646e-28,1.0285026325905828e-27,144153558.74125814,61986030.25874082
7914,1.1934651551965136e-26,8.073320831189261e-28,9.48769169347078e-28,1.018320456527936e-27,144153558.74125814,61986030.25874082
7915,1.1816498501600682e-26,7.993394954960488e-28,9.393763545705419e-28,1.0082390840083094e-27,144153558.74125814,61986030.25874082
7916,1.1699515166434836e-26,7.914260344906379e-28,9.300765286602936e-28,9.982575170766272e-28,144153558.74125814,61986030.25874082
7917,1.1583689966287131e-26,7.835909167491806e-28,9.208687710265567e-28,9.883747676575686e-28,144153558.74125814,61986030.25874082
7918,1.1469011435620888e-26,7.758333666733637e-28,9.117521701933937e-28,9.785898574577587e-28,144153558.74125814,61986030.25874082
7919,1.1355468222408242e-26,7.681526163432974e-28,9.027258237084791e-28,9.689018178689269e-28,144153558.74125814,61986030.25874082
7920,1.12430490870064e-26,7.605479054414988e-28,8.937888380537652e-28,9.593096898720245e-28,144153558.74125814,61986030.25874082
7921,1.1131742901045036e-26,7.530184811776279e-28,8.84940328557033e-28,9.498125239422914e-28,144153558.74125814,61986030.25874082
7922,1.1021538646324691e-26,7.455635982139694e-28,8.761794193043184e-28,9.404093799552627e-28,144153558.74125814,61986030.25874082
7923,1.0912425413726077e-26,7.381825185916511e-28,8.675052430532056e-28,9.310993270937055e-28,144153558.74125814,61986030.25874082
7924,1.080439240213019e-26,7.308745116575938e-28,8.58916941146979e-28,9.218814437554779e-28,144153558.74125814,61986030.25874082
7925,1.06974289173491e-26,7.236388539921836e-28,8.504136634296238e-28,9.127548174622987e-28,144153558.74125814,61986030.25874082
7926,1.0591524371067344e-26,7.16474829337661e-28,8.419945681616705e-28,9.03718544769422e-28,144153558.74125814,61986030.25874082
7927,1.0486668279793777e-26,7.093817285272182e-28,8.3365882193687e-28,8.947717311762047e-28,144153558.74125814,61986030.25874082
7928,1.0382850263823818e-26,7.023588494147987e-28,8.25405599599695e-28,8.859134910375603e-28,144153558.74125814,61986030.25874082
7929,1.0280060046211962e-26,6.9540549680559225e-28,8.17234084163658e-28,8.771429474762885e-28,144153558.74125814,61986030.25874082
7930,1.0178287451754464e-26,6.8852098238721685e-28,8.091434667304377e-28,8.684592322962733e-28,144153558.74125814,61986030.25874082
7931,1.0077522405982095e-26,6.817046246615834e-28,8.011329464098064e-28,8.598614858965402e-28,144153558.74125814,61986030.25874082
7932,9.977754934162872e-27,6.749557488774337e-28,7.932017302403494e-28,8.513488571861644e-28,144153558.74125814,61986030.25874082
7933,9.87897516031466e-27,6.682736869635471e-28,7.853490331109699e-28,8.429205035000213e-28,144153558.74125814,61986030.25874082
7934,9.781173306227544e-27,6.6165777746260805e-28,7.775740776831713e-28,8.34575590515371e-28,144153558.74125814,61986030.25874082
7935,9.684339690495891e-27,6.551073654657282e-28,7.6987609431410795e-28,8.26313292169269e-28,144153558.74125814,61986030.25874082
7936,9.588464727559982e-27,6.486218025476175e-28,7.622543209803983e-28,8.181327905767932e-28,144153558.74125814,61986030.25874082
7937,9.493538926757138e-27,6.4220044670239605e-28,7.547080032026924e-28,8.10033275950083e-28,144153558.74125814,61986030.25874082
7938,9.399552891382242e-27,6.358426622800423e-28,7.472363939709857e-28,8.020139465181771e-28,144153558.74125814,61986030.25874082
7939,9.306497317757557e-27,6.295478199234699e-28,7.398387536706729e-28,7.940740084476471e-28,144153558.74125814,61986030.25874082
7940,9.214362994311758e-27,6.233152965062275e-28,7.325143500093333e-28,7.862126757640154e-28,144153558.74125814,61986030.25874082
7941,9.123140800668071e-27,6.171444750708158e-28,7.252624579442409e-28,7.784291702739516e-28,144153558.74125814,61986030.25874082
7942,9.032821706741457e-27,6.110347447676148e-28,7.180823596105929e-28,7.707227214882395e-28,144153558.74125814,61986030.25874082
7943,8.943396771844716e-27,6.049855007944154e-28,7.10973344250448e-28,7.63092566545506e-28,144153558.74125814,61986030.25874082
7944,8.854857143803454e-27,5.9899614433655065e-28,7.039347081423686e-28,7.555379501367055e-28,144153558.74125814,61986030.25874082
7945,8.7671940580798e-27,5.930660825076188e-28,6.969657545317591e-28,7.480581244303521e-28,144153558.74125814,61986030.25874082
7946,8.68039883690481e-27,5.871947282907934e-28,6.900657935618947e-28,7.4065234899849165e-28,144153558.74125814,61986030.25874082
7947,8.594462888419452e-27,5.813815004807145e-28,6.83234142205632e-28,7.333198907434066e-28,144153558.74125814,61986030.25874082
7948,8.5093777058241e-27,5.756258236259555e-28,6.764701241977962e-28,7.260600238250469e-28,144153558.74125814,61986030.25874082
7949,8.42513486653644e-27,5.699271279720585e-28,6.69773069968238e-28,7.188720295891789e-28,144153558.74125814,61986030.25874082
7950,8.34172603135773e-27,5.642848494051352e-28,6.631423165755524e-28,7.117551964962461e-28,144153558.74125814,61986030.25874082
7951,8.259142943647289e-27,5.586984293960243e-28,6.565772076414544e-28,7.047088200509332e-28,144153558.74125814,61986030.25874082
7952,8.17737742850518e-27,5.531673149450037e-28,6.50077093285804e-28,6.977322027324289e-28,144153558.74125814,61986030.25874082
7953,8.09642139196298e-27,5.476909585270482e-28,6.436413300622746e-28,6.908246539253779e-28,144153558.74125814,61986030.25874082
7954,8.016266820182547e-27,5.422688180376304e-28,6.37269280894658e-28,6.839854898515166e-28,144153558.74125814,61986030.25874082
7955,7.93690577866274e-27,5.369003567390579e-28,6.309603150138009e-28,6.772140335019866e-28,144153558.74125814,61986030.25874082
7956,7.858330411453979e-27,5.315850432073412e-28,6.247138078951643e-28,6.705096145703169e-28,144153558.74125814,61986030.25874082
7957,7.780532940380584e-27,5.263223512795885e-28,6.185291411970022e-28,6.638715693860708e-28,144153558.74125814,61986030.25874082
7958,7.703505664270816e-27,5.211117600019206e-28,6.124057026991519e-28,6.572992408491487e-28,144153558.74125814,61986030.25874082
7959,7.627240958194535e-27,5.1595275357790165e-28,6.063428862424303e-28,6.507919783647421e-28,144153558.74125814,61986030.25874082
7960,7.55173127270841e-27,5.108448213174804e-28,6.003400916686302e-28,6.443491377789312e-28,144153558.74125814,61986030.25874082
7961,7.476969133108597e-27,5.0578745758643735e-28,5.943967247611108e-28,6.379700813149198e-28,144153558.74125814,61986030.25874082
7962,7.402947138690822e-27,5.007801617563317e-28,5.885121971859758e-28,6.3165417750990205e-28,144153558.74125814,61986030.25874082
7963,7.329657962017782e-27,4.95822438154944e-28,5.826859264338347e-28,6.25400801152554e-28,144153558.74125814,61986030.25874082
7964,7.257094348193806e-27,4.9091379601721e-28,5.769173357621398e-28,6.192093332211437e-28,144153558.74125814,61986030.25874082
7965,7.185249114146687e-27,4.860537494366396e-28,5.712058541380946e-28,6.130791608222544e-28,144153558.74125814,61986030.25874082
7966,7.114115147916635e-27,4.812418173172169e-28,5.655509161821275e-28,6.070096771301141e-28,144153558.74125814,61986030.25874082
7967,7.04368540795226e-27,4.764775233257764e-28,5.599519621119244e-28,6.01000281326526e-28,144153558.74125814,61986030.25874082
7968,6.973952922413532e-27,4.717603958448512e-28,5.5440843768701635e-28,5.950503785413934e-28,144153558.74125814,61986030.25874082
7969,6.904910788481639e-27,4.670899679259872e-28,5.489197941539149e-28,5.891593797938336e-28,144153558.74125814,61986030.25874082
7970,6.836552171675671e-27,4.624657772435199e-28,5.434854881917911e-28,5.833267019338746e-28,144153558.74125814,61986030.25874082
7971,6.768870305176082e-27,4.57887366048809e-28,5.381049818586924e-28,5.775517675847293e-28,144153558.74125814,61986030.25874082
7972,6.70185848915484e-27,4.533542811249258e-28,5.327777425382913e-28,5.718340050856404e-28,144153558.74125814,61986030.25874082
7973,6.635510090112207e-27,4.488660737417891e-28,5.275032428871622e-28,5.661728484352926e-28,144153558.74125814,61986030.25874082
7974,6.569818540220096e-27,4.444222996117454e-28,5.222809607825793e-28,5.605677372357832e-28,144153558.74125814,61986030.25874082
7975,6.504777336671918e-27,4.400225188455892e-28,5.171103792708318e-28,5.550181166371489e-28,144153558.74125814,61986030.25874082
7976,6.440380041038866e-27,4.356662959090179e-28,5.119909865160506e-28,5.495234372824412e-28,144153558.74125814,61986030.25874082
7977,6.3766202786325814e-27,4.313531995795186e-28,5.069222757495417e-28,5.44083155253345e-28,144153558.74125814,61986030.25874082
7978,6.3134917378741185e-27,4.270828029036814e-28,5.019037452196213e-28,5.3869673201633695e-28,144153558.74125814,61986030.25874082
7979,6.250988169669165e-27,4.22854683154935e-28,4.9693489814194705e-28,5.3336363436937525e-28,144153558.74125814,61986030.25874082
7980,6.18910338678944e-27,4.186684217917011e-28,4.920152426503417e-28,5.280833343891184e-28,144153558.74125814,61986030.25874082
7981,6.127831263260225e-27,4.145236044159633e-28,4.871442917481033e-28,5.228553093786661e-28,144153558.74125814,61986030.25874082
7982,6.067165733753949e-27,4.104198207322452e-28,4.823215632597971e-28,5.176790418158173e-28,144153558.74125814,61986030.25874082
7983,6.007100792989784e-27,4.06356664506996e-28,4.775465797835251e-28,5.125540193018408e-28,144153558.74125814,61986030.25874082
7984,5.9476304951391855e-27,4.023337335283767e-28,4.7281886864366815e-28,5.074797345107525e-28,144153558.74125814,61986030.25874082
7985,5.8887489532373076e-27,3.9835062956644575e-28,4.681379618440958e-28,5.024556851390961e-28,144153558.74125814,61986030.25874082
7986,5.8304503386002585e-27,3.9440695833373794e-28,4.635033960218393e-28,4.97481373856219e-28,144153558.74125814,61986030.25874082
7987,5.7727288802481156e-27,3.9050232944623394e-28,4.589147124012231e-28,4.925563082550425e-28,144153558.74125814,61986030.25874082
7988,5.7155788643336595e-27,3.866363563847162e-28,4.54371456748451e-28,4.876800008033175e-28,144153558.74125814,61986030.25874082
7989,5.658994633576756e-27,3.8280865645650752e-28,4.498731793266414e-28,4.828519687953647e-28,144153558.74125814,61986030.25874082
7990,5.6029705867043465e-27,3.790188507575881e-28,4.454194348513076e-28,4.780717343042906e-28,144153558.74125814,61986030.25874082
7991,5.5475011778959735e-27,3.75266564135088e-28,4.410097824462797e-28,4.733388241346781e-28,144153558.74125814,61986030.25874082
7992,5.4925809162348035e-27,3.7155142515015064e-28,4.366437856000615e-28,4.686527697757448e-28,144153558.74125814,61986030.25874082
7993,5.438204365164079e-27,3.6787306604116414e-28,4.323210121226208e-28,4.640131073549649e-28,144153558.74125814,61986030.25874082
7994,5.384366141948954e-27,3.642311226873566e-28,4.280410341026069e-28,4.594193775921508e-28,144153558.74125814,61986030.25874082
7995,5.33106091714366e-27,3.606252345727518e-28,4.238034278649911e-28,4.548711257539885e-28,144153558.74125814,61986030.25874082
7996,5.278283414063937e-27,3.5705504475048154e-28,4.196077739291277e-28,4.50367901609024e-28,144153558.74125814,61986030.25874082
7997,5.2260284082647045e-27,3.535201998074518e-28,4.154536569672293e-28,4.459092593830946e-28,144153558.74125814,61986030.25874082
7998,5.174290727022884e-27,3.5002034982935803e-28,4.113406657632538e-28,4.41494757715202e-28,144153558.74125814,61986030.25874082
7999,5.1230652488253575e-27,3.465551483660474e-28,4.072683931721976e-28,4.371239596138215e-28,144153558.74125814,61986030.25874082
8000,5.0723469028619864e-27,3.431242523972235e-28,4.0323643607979285e-28,4.327964324136447e-28,144153558.74125814,61986030.25874082
8001,5.022130668523653e-27,3.39727322298491e-28,3.992443953626029e-28,4.285117477327496e-28,144153558.74125814,61986030.25874082
8002,4.972411574905269e-27,3.3636402180773594e-28,3.952918758485131e-28,4.242694814301954e-28,144153558.74125814,61986030.25874082
8003,4.923184700313707e-27,3.3303401799183937e-28,3.9137848627761284e-28,4.200692135640365e-28,144153558.74125814,61986030.25874082
8004,4.874445171780601e-27,3.2973698121372015e-28,3.875038392634645e-28,4.159105283497525e-28,144153558.74125814,61986030.25874082
8005,4.826188164579973e-27,3.264725850997043e-28,3.836675512547562e-28,4.117930141190899e-28,144153558.74125814,61986030.25874082
8006,4.778408901750632e-27,3.2324050650721726e-28,3.798692424973341e-28,4.07716263279311e-28,144153558.74125814,61986030.25874082
8007,4.731102653623301e-27,3.200404254927958e-28,3.7610853699661046e-28,4.0367987227284584e-28,144153558.74125814,61986030.25874082
8008,4.68426473735243e-27,3.1687202528041715e-28,3.72385062480344e-28,3.9968344153734466e-28,144153558.74125814,61986030.25874082
