time, Susceptible, Socially_distanced, Border_closed, Exposed, Infectious, Hospitalized, Isolation_treated, Recovered, R0SD, R0BC
150,1.916123485512213e-100,165123723.010644,20383838.273799036,0.00014648278520404116,0.00024413797050375872,0.00017755488632010364,12342.784965080134,154592348.9644666,4.9090934652977266e-90,7.609566910228302e-160
151,3.61937754899474e-101,165123723.010644,20383838.273799036,0.00012359485001590972,0.00020599141306595046,0.0001498119357859915,11693.164792537571,154592998.5847279,1.2272733663244316e-90,6.468131873694067e-161
152,6.836664725011362e-102,165123723.010644,20383838.273799036,0.00010428315470092383,0.00017380525511444874,0.00012640382115948338,11077.735141520508,154593614.01445383,3.068183415811079e-91,5.497912092639956e-162
153,1.2913818447925243e-102,165123723.010644,20383838.273799036,8.798891177890448e-05,0.00014664818425785592,0.00010665322435835387,10494.696513063445,154594197.0531455,7.670458539527698e-92,4.6732252787439656e-163
154,2.4392991848184736e-103,165123723.010644,20383838.273799036,7.424064431345065e-05,0.00012373440565884575,8.998865824364092e-05,9942.344118334087,154594749.40559354,1.9176146348819244e-92,3.972241486932372e-164
155,4.6076073758122537e-104,165123723.010644,20383838.273799036,6.264054363947398e-05,0.00010440090491811097,7.59279305365319e-05,9419.062893942411,154595272.68686292,4.794036587204811e-93,3.376405263892515e-165
156,8.703338180805967e-105,165123723.010644,20383838.273799036,5.2852958695806174e-05,8.808826363225104e-05,6.406419149779368e-05,8923.322779593618,154595768.42701522,1.1985091468012028e-93,2.8699444743086403e-166
157,1.6439789528751145e-105,165123723.010644,20383838.273799036,4.459468389958646e-05,7.432447252040799e-05,5.40541616569596e-05,8453.674244278682,154596238.07558256,2.996272867003007e-94,2.4394528031623436e-167
158,3.1053220515511225e-106,165123723.010644,20383838.273799036,3.7626764540276074e-05,6.271127374961638e-05,4.56081989585818e-05,8008.744047922674,154596683.00580594,7.490682167507517e-95,2.0735348826879907e-168
159,5.865662104119532e-107,165123723.010644,20383838.273799036,3.174758258085794e-05,5.2912637271630415e-05,3.848191791669499e-05,7587.231226099265,154597104.51865056,1.8726705418768793e-95,1.762504650284792e-169
160,1.1079685568367388e-107,165123723.010644,20383838.273799036,2.6787022802598886e-05,4.464503773198186e-05,3.24691182762551e-05,7187.903286071842,154597503.84660983,4.681676354692198e-96,1.4981289527420748e-170
161,2.0928486863856848e-108,165123723.010644,20383838.273799036,2.260155048969281e-05,3.766925061189247e-05,2.7395818571123016e-05,6809.592603039462,154597882.1573091,1.1704190886730496e-96,1.2734096098307644e-171
162,3.953194878211414e-109,165123723.010644,20383838.273799036,1.907005822567831e-05,3.1783430222933854e-05,2.3115221938534626e-05,6451.193006051084,154598240.55691978,2.926047721682624e-97,1.0823981683561483e-172
163,7.46721435084054e-110,165123723.010644,20383838.273799036,1.6090361627916072e-05,2.6817269264962626e-05,1.9503468525000778e-05,6111.656543606006,154598580.09339377,7.31511930420656e-98,9.200384431027265e-174
164,1.41048675512366e-110,165123723.010644,20383838.273799036,1.3576242623554186e-05,2.2627070953083854e-05,1.6456051578741047e-05,5789.99041948374,154598901.75952765,1.82877982605164e-98,7.820326766373177e-175
165,2.6642771894653436e-111,165123723.010644,20383838.273799036,1.1454954713623844e-05,1.9091591124743234e-05,1.3884793527641487e-05,5485.2540898442,154599206.49586552,4.5719495651291e-99,6.647277751417202e-176
166,5.032569725678156e-112,165123723.010644,20383838.273799036,9.665118039620118e-06,1.610853001756115e-05,1.1715294545006551e-05,5196.556513110587,154599495.1934492,1.142987391282275e-99,5.650186088704623e-177
167,9.506052202058895e-113,165123723.010644,20383838.273799036,8.154943345929475e-06,1.3591572206861506e-05,9.884779776893564e-06,4923.053544593993,154599768.69642356,2.8574684782056875e-100,4.8026581753989345e-178
168,1.795604102754717e-113,165123723.010644,20383838.273799036,6.8807334481279945e-06,1.146788905294761e-05,8.34028294016216e-06,4663.945468241962,154600027.80450484,7.143671195514219e-101,4.0822594490890965e-179
169,3.391727738599258e-114,165123723.010644,20383838.273799036,5.805618846857995e-06,9.676031390980707e-06,7.037113733317983e-06,4418.474658294105,154600273.27531895,1.7859177988785547e-101,3.4699205317257326e-180
170,6.406655584677668e-115,165123723.010644,20383838.273799036,4.8984909020364334e-06,8.164151488057092e-06,5.937564714404168e-06,4185.923364007709,154600505.82661676,4.464794497196387e-102,2.9494324519668717e-181
171,1.2101571512822165e-115,165123723.010644,20383838.273799036,4.133101698593241e-06,6.888502819486012e-06,5.009820229216357e-06,3965.6116109760856,154600726.13837278,1.1161986242990967e-102,2.5070175841718407e-182
172,2.285873356922731e-116,165123723.010644,20383838.273799036,3.487304558188047e-06,5.812174255019703e-06,4.2270358194796815e-06,3756.895212903307,154600934.85477334,2.7904965607477417e-103,2.1309649465460647e-183
173,4.31780037687902e-117,165123723.010644,20383838.273799036,2.942413220971165e-06,4.90402202848166e-06,3.5665614734947665e-06,3559.163888021914,154601132.58610034,6.976241401869354e-104,1.811320204564158e-184
174,8.15591994110932e-118,165123723.010644,20383838.273799036,2.4826611551944205e-06,4.137768587137989e-06,3.0092862438677983e-06,3371.8394746461463,154601319.9105155,1.7440603504673385e-104,1.5396221738795333e-185
175,1.540576781686831e-118,165123723.010644,20383838.273799036,2.094745349695292e-06,3.4912422458526204e-06,2.5390852687183965e-06,3194.3742406430974,154601497.375751,4.360150876168346e-105,1.3086788477976035e-186
176,2.9100050483694945e-119,165123723.010644,20383838.273799036,1.7674413888054028e-06,2.945735645279355e-06,2.1423531958223535e-06,3026.2492818787928,154601665.50071102,1.0900377190420866e-105,1.1123770206279617e-187
177,5.496726604086485e-120,165123723.010644,20383838.273799036,1.4912786718045585e-06,2.48546445096036e-06,1.8076105092310155e-06,2866.9730049563486,154601824.776989,2.7250942976052165e-106,9.455204675337673e-189
178,1.038280101163445e-120,165123723.010644,20383838.273799036,1.2582663793350962e-06,2.0971106306897326e-06,1.5251713673555978e-06,2716.0796898098197,154601975.67030507,6.812735744013041e-107,8.036923974037027e-190
179,1.9612137297687794e-121,165123723.010644,20383838.273799036,1.0616622575639875e-06,1.7694370947884081e-06,1.286863341350232e-06,2573.1281279508357,154602118.6218677,1.7031839360032603e-107,6.831385377931472e-191
180,3.7045487913362966e-122,165123723.010644,20383838.273799036,8.957775298196145e-07,1.4929625488356791e-06,1.085790944372218e-06,2437.7003323863287,154602254.0496639,4.257959840008151e-108,5.806677571241748e-192
181,6.997545213498578e-123,165123723.010644,20383838.273799036,7.558122907852997e-07,1.259687150661074e-06,9.161361093950289e-07,2309.4003154352067,154602382.3496814,1.0644899600020377e-108,4.935675935555486e-193
182,1.3217706601535698e-123,165123723.010644,20383838.273799036,6.377166203500967e-07,1.0628610334310085e-06,7.72989842362783e-07,2187.852930870369,154602503.89706644,2.661224900005094e-109,4.1953245452221555e-194
183,2.4967008068381068e-124,165123723.010644,20383838.273799036,5.380733984203941e-07,8.967889970029589e-07,6.522101795391436e-07,2072.702777000529,154602619.0472207,6.653062250012735e-110,3.5660258634388325e-195
184,4.71603365605181e-125,165123723.010644,20383838.273799036,4.5399942991720757e-07,7.566657162554058e-07,5.503023390203116e-07,1963.6131574845008,154602728.13684055,1.663265562503184e-110,3.031121983923007e-196
185,8.908145254769232e-126,165123723.010644,20383838.273799036,3.830620189926439e-07,6.38436698116118e-07,4.6431759857400727e-07,1860.265096839415,154602831.48490146,4.15816390625796e-111,2.576453686334556e-197
186,1.682665088240749e-126,165123723.010644,20383838.273799036,3.232085785250433e-07,5.386809640546891e-07,3.917679738160331e-07,1762.356407764236,154602929.39359078,1.03954097656449e-111,2.1899856333843734e-198
187,3.1783965328454832e-127,165123723.010644,20383838.273799036,2.727072381305053e-07,4.5451206343555485e-07,3.3055422792168883e-07,1669.600807551476,154603022.1491912,2.598852441411225e-112,1.8614877883767184e-199
188,6.003692945555909e-128,165123723.010644,20383838.273799036,2.3009673217261383e-07,3.8349455353455757e-07,2.7890512981973314e-07,1581.7270810035175,154603110.02291793,6.497131103528062e-113,1.58226462012021e-200
189,1.1340412881790051e-128,165123723.010644,20383838.273799036,1.9414411777064293e-07,3.235735295528891e-07,2.3532620329350596e-07,1498.4782874059429,154603193.27171168,1.6242827758820155e-113,1.3449249271021788e-201
190,2.142097630503681e-129,165123723.010644,20383838.273799036,1.6380909936898e-07,2.7301516556632975e-07,1.9855648403497526e-07,1419.6110092390827,154603272.13898996,4.060706939705039e-114,1.1431861880368526e-202
191,4.0462215145425936e-130,165123723.010644,20383838.273799036,1.3821392759257686e-07,2.3035654595115044e-07,1.6753203340907007e-07,1344.894640431041,154603346.85535887,1.0151767349262597e-114,9.717082598313243e-204
192,7.642932941808888e-131,165123723.010644,20383838.273799036,1.1661800140623673e-07,1.9436333564970297e-07,1.4135515319232265e-07,1274.1107120710678,154603417.63928732,2.537941837315649e-115,8.259520208566258e-205
193,1.443678348875344e-131,165123723.010644,20383838.273799036,9.839643868651224e-08,1.639940644570017e-07,1.1926841050858707e-07,1207.0522536116891,154603484.69774586,6.344854593289123e-116,7.020592177281324e-206
194,2.726972996989505e-132,165123723.010644,20383838.273799036,8.30219951417447e-08,1.383699918875188e-07,1.0063272136854396e-07,1143.5231876917608,154603548.22681183,1.5862136483222808e-116,5.967503350689128e-207
195,5.150996225788813e-133,165123723.010644,20383838.273799036,7.004980840084709e-08,1.1674968065653671e-07,8.490885865615169e-08,1083.3377568109318,154603608.41224277,3.965534120805702e-117,5.072377848085762e-208
196,9.729748753428053e-134,165123723.010644,20383838.273799036,5.9104525838214735e-08,9.850754305503489e-08,7.164184949221002e-08,1026.3199801791266,154603665.43001944,9.913835302014255e-118,4.311521170872906e-209
197,1.8378582832360259e-134,165123723.010644,20383838.273799036,4.986944367599368e-08,8.311573945349723e-08,6.044781050986374e-08,972.3031391528882,154603719.4468605,2.4784588255035637e-118,3.664792995241968e-210
198,3.471541922466611e-135,165123723.010644,20383838.273799036,4.207734310161967e-08,7.012890516449693e-08,5.1002840118306176e-08,921.1292897540127,154603770.62070993,6.196147063758909e-119,3.115074045955677e-211
199,6.557417092150978e-136,165123723.010644,20383838.273799036,3.5502758241991595e-08,5.917126373300077e-08,4.303364635027732e-08,872.6488008450924,154603819.10119885,1.5490367659397273e-119,2.6478129390623275e-212
200,1.2386345860366711e-136,165123723.010644,20383838.273799036,2.995545226668041e-08,4.992575377506176e-08,3.630963910838885e-08,826.7199166116044,154603865.03008312,3.872591914849318e-120,2.250640998202977e-213
201,2.339664560246813e-137,165123723.010644,20383838.273799036,2.5274912850011593e-08,4.212485474796513e-08,3.063625799795986e-08,783.2083420712537,154603908.5416577,9.681479787123296e-121,1.913044848472531e-214
202,4.4194069148274613e-138,165123723.010644,20383838.273799036,2.132570771719728e-08,3.554284619378816e-08,2.5849342685971212e-08,741.9868503986111,154603949.76314938,2.420369946780824e-121,1.6260881212016515e-215
203,8.347845161515126e-139,165123723.010644,20383838.273799036,1.7993565886385204e-08,2.99892764761532e-08,2.1810382891432645e-08,702.934910916872,154603988.81508887,6.05092486695206e-122,1.3821749030214043e-216
204,1.5768296557356527e-139,165123723.010644,20383838.273799036,1.5182071216637517e-08,2.5303452026862588e-08,1.8402510564754624e-08,665.9383366689945,154604025.81166312,1.512731216738015e-122,1.1748486675681941e-217
205,2.978483327254407e-140,165123723.010644,20383838.273799036,1.2809872589037904e-08,2.1349787647746553e-08,1.552711828909296e-08,630.8889505377223,154604060.86104926,3.7818280418450374e-123,9.986213674329636e-219
206,5.62607565025383e-141,165123723.010644,20383838.273799036,1.0808329997000732e-08,1.8013883327847087e-08,1.3101006056483118e-08,597.6842689382373,154604094.06573087,9.454570104612593e-124,8.488281623180193e-220
207,1.0627129228068172e-141,165123723.010644,20383838.273799036,9.119528434969368e-09,1.519921405791668e-08,1.105397386020333e-08,566.2272021585649,154604125.52279764,2.3636425261531484e-124,7.215039379703163e-221
208,2.007365038274334e-142,165123723.010644,20383838.273799036,7.694602117005405e-09,1.2824336861401474e-08,9.326790444580835e-09,536.4257704715358,154604155.32422933,5.909106315382871e-125,6.13278347274769e-222
209,3.7917242845259115e-143,165123723.010644,20383838.273799036,6.49232053622331e-09,1.08205342268332e-08,7.869479437640786e-09,508.1928351882236,154604183.5571646,1.4772765788457177e-125,5.21286595183555e-223
210,7.162211543857076e-144,165123723.010644,20383838.273799036,5.477895452438418e-09,9.129825753909793e-09,6.639873275528693e-09,481.4458438664624,154604210.30415595,3.693191447114294e-126,4.430936059060215e-224
211,1.352874585536311e-144,165123723.010644,20383838.273799036,4.621974287994915e-09,7.703290479875848e-09,5.602393076241795e-09,456.1065889294422,154604235.6434109,9.232978617785736e-127,3.7662956502011843e-225
212,2.555453204617839e-145,165123723.010644,20383838.273799036,3.89979080549571e-09,6.4996513424060916e-09,4.72701915808986e-09,432.1009789885885,154604259.64902082,2.308244654446434e-127,3.2013513026710074e-226
213,4.82701142501158e-146,165123723.010644,20383838.273799036,3.2904484921370054e-09,5.484080820163273e-09,3.9884224146464525e-09,409.35882220207895,154604282.39117762,5.770611636116085e-128,2.7211486072703563e-227
214,9.117771851618311e-147,165123723.010644,20383838.273799036,2.7763159152405986e-09,4.627193192018862e-09,3.365231412364045e-09,387.8136210355427,154604303.9363788,1.4426529090290212e-128,2.3129763161798053e-228
215,1.722261586276725e-147,165123723.010644,20383838.273799036,2.342516553484255e-09,3.90419425577049e-09,2.8394140041867377e-09,367.40237782482836,154604324.347622,3.606632272572553e-129,1.966029868752836e-229
216,3.253190603840295e-148,165123723.010644,20383838.273799036,1.9764983420023404e-09,3.2941639033097826e-09,2.3957555660359916e-09,348.06541057230976,154604343.68458927,9.016580681431383e-130,1.6711253884399122e-230
217,6.144971930654392e-149,165123723.010644,20383838.273799036,1.6676704760644748e-09,2.7794507934202028e-09,2.0214187588454417e-09,329.7461784381229,154604362.0038214,2.2541451703578456e-130,1.420456580173925e-231
218,1.16072756339438e-149,165123723.010644,20383838.273799036,1.4070969641794007e-09,2.345161606950226e-09,1.7055720777777715e-09,312.3911164160745,154604379.35888344,5.635362925894614e-131,1.2073880931478382e-232
219,2.1925055014530858e-150,165123723.010644,20383838.273799036,1.1872380635263694e-09,1.978730105865701e-09,1.4390764406264423e-09,295.9494787108181,154604395.80052114,1.4088407314736535e-131,1.0262798791756632e-233
